ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-250069,2026-02-11 15:36,2026-02-11 16:24,2026-02-18 18:18,resolved,voice,C104203,VR902616,VA-NB-ARC,Connectivity,Normal,Voice Frontline,A3039,1,,,,N,"[IVR transcript] not pairing with my phone, VR902616","issue: pairing failure | checked phone os version -> advised fw update via app, resolved | xfer escalations & warranty (sop 2.7)",helpdesk
TK-250070,2026-02-11 15:49,2026-02-11 17:49,2026-02-14 18:22,resolved,voice,C107472,,VA-SW-NX1,Other,Low,Voice Frontline,A3026,1,4,,,Y,"Hello, Bought my Nexa around 16/11 from vireo.in. No update on my repair. I called service centre. Please advise. Regards Bhavna Goyal",sorted //AAD,helpdesk
TK-250071,2026-02-11 17:10,2026-02-11 18:05,2026-02-11 18:20,resolved,voice,C103176,VR887524,VA-HP-ST2,Other,Normal,Voice Frontline,A3026,0,4,,,N,"honestly regretting this purchase. got strata 2 from flipkart 2 weeks ago. my son ordered this without asking, please reverse. i already tried cancel button, greyed out. fix this or i am posting on twitter.","issue: cancellation request | cancelled before dispatch -> already shipped, adv rto/return //AAD",helpdesk
TK-250072,2026-02-11 18:15,2026-02-12 00:03,2026-02-12 00:18,resolved,email,C101778,,VA-SP-MINI,Billing & Payments,High,Billing,A3034,0,5,1250,PRICE-ADJ,N,"helo
the festive offer vanished when i clicked pay
anyone there",-,helpdesk
TK-250073,2026-02-11 19:31,2026-02-11 19:34,2026-02-15 02:23,resolved,chat,C109082,VR896972,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,2,,,Y,This is very disappointing. Order VR896972 (Pulse2). NO UPDATE ON MY REPAIR. I already called service centre. Refund. Now.,"1. RMA status query
2. Followed up with service centre
3. New unit shipped under DOA",helpdesk
TK-250075,2026-02-11 21:51,2026-02-12 03:57,2026-02-13 04:23,resolved,email,C103488,VR904733,VA-EB-PL2,Delivery & Shipping,Low,Logistics,A3031,0,4,,,N,"Hi Vireo support, This is regarding the Pulse 2 earbuds. My order has not been delivered yet. I checked the tracking page daily. Kindly look into it. Regards,",re: delivery delayed | checked awb with courier -> refund initiated as lost in transit,helpdesk
TK-250076,2026-02-11 21:55,2026-02-11 21:56,2026-02-16 22:12,resolved,chat,C108242,VR895317,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Product: teh Pulse 2 earbuds
Order: VR895317
Purchased: 28-01-2026
Issue: package not deivered even after 13 dayys
Tried: checked the trcaking page daily
Expected: replcaement","Contact re delivery delayed. conf address with cx. RTO conf, reshipped.",helpdesk
TK-250077,2026-02-11 23:22,2026-02-12 01:31,2026-02-13 01:45,resolved,email,C107067,VR891286,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,,,,Y,"HEY
RECEIVED THE WRONG ITEM
HELP",ticket raised for incorrect product shipped. verified ord vs delivered item photos. new unit shipped under doa.,helpdesk
TK-250079,2026-02-12 00:51,2026-02-12 00:55,2026-02-12 01:16,resolved,chat,C100155,VR901935,VA-EB-PL1,Other,Normal,Chat Frontline,A3016,0,,,,N,"To the Vireo Customer Caer Team,

I am writing with reference to my order of my Pulse (VR901935) placed on 16/11.  Not receiving OTP to login. I have tried 5 times. I requesst you to process a refund to my original payment method.

Sincerely,
Vikram Qurreshi
Bhubaneswar",Cx reported login issue. Checked number on account. Account unlocked. (SOP 5.4) -TK,helpdesk
TK-250080,2026-02-12 03:24,2026-02-12 04:28,2026-02-12 04:38,closed,email,C100022,VR887321,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3031,0,,,,N,I bought the Pulse buds on October 14. Entered wrong pincode. Can someone fix this?,"Already dispatched, advised to redirect with courier. Issue: address update. Checked dispatch status.",helpdesk
TK-250081,2026-02-12 09:36,2026-02-12 11:01,2026-02-12 11:27,resolved,email,C105461,,VA-SW-NX1,App & Firmware,Low,Email Frontline,A3021,0,4,,,N,"Dear Sir/Madam,

I am writing with reference to my order of Nexa watch placed on 31/05.  The progress bar has not moved since morning. I have kept phone nearby. I request u to process a refund to my original payment method.

Yours faithfully,
Meera Pereira
Dehradun",Recovery successful. Issue: fw update failed. Walked through recovery mode. ~Meera,helpdesk
TK-250082,2026-02-12 09:56,2026-02-12 10:11,2026-02-13 10:36,resolved,chat,C108599,VR908153,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,2,3149,RETURN-QC-OK,N,"Product: Pulse2
Order: VR908153
Purchased: January 27
Issue: you picked up the item 16 days ago and my money hasn't come back
Tried: emailed twice
Expected: fix",full refund processed (3149). issue: refund not credited. checked reverse pickup qc status. ~Manish,helpdesk
TK-250083,2026-02-12 10:17,2026-02-12 15:18,2026-02-12 15:49,resolved,email,C103791,,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3038,1,2,,,N,"Hi,
Bought my Pulse 2 around 05/01 from vireo.in. BATTERY BACKUP IS TERRIBLE NOW.
I FULLY CHARGED AND DISCHARGED TWICE. Nothing changed.
How do I get this fixed?
Regards, Krishna","1. Poor battery backup
2. Advised disabling ANC/AOD to test
3. Transferred to Returns Desk
4. esc to wty",helpdesk
TK-250085,2026-02-12 10:28,2026-02-12 10:32,2026-02-13 10:55,resolved,social,C104357,VR884337,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3037,0,3,6174,RETURN-QC-OK,N,"pathetic experience honestly.  i bouhgt my nexa 2 wtach on 19/01. the return was accepted but the amount is nowhere in my account. i already emailed twice. i want a replacement or refund, nothing else.","1. refund pending
2. checked refund status on pg
3. refund of rs 6174 initiated to source ~Manish",helpdesk
TK-250087,2026-02-12 10:53,2026-02-12 11:08,2026-02-12 11:27,resolved,chat,C108864,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3007,0,,2974,GW-OTHER,N,"hey
it connects for a second and then vanishes from the device list
pulse 2
anyone there","reset done, paired ok. -- amount returned to card; fresh unit shipped from blr warehouse.",helpdesk
TK-250088,2026-02-12 10:57,2026-02-12 10:58,2026-02-12 11:10,resolved,chat,C108513,VR881444,VA-SW-NX1,Product Enquiry,Low,Chat Frontline,A3013,0,,,,N,"Hello Vireo, Ordered Nexa watch in February. My dad has an old Nokia, will the watch app run. I want a replacement. Rgds Sameer Banerjee",query answered. issue: product enquiry. shared spec sheet. ~Rohit,helpdesk
TK-250089,2026-02-12 11:04,2026-02-12 11:50,2026-02-12 12:05,resolved,voice,C103602,VR894270,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,,,,N,"[IVR transcript] Hi there, Bought the Pulse 2 earbuds around 31-01-2026 from vireo.in. I was promised a discount on the call, invoice shows none. I tried on app and website. I want a replacement","1. promo code invalid
2. checked coupon validity
3. advised coupon terms, resolved",helpdesk
TK-250091,2026-02-12 11:05,2026-02-12 11:11,2026-02-12 11:33,resolved,chat,C108598,VR892418,VA-AC-CH65,Billing & Payments,Normal,Billing,A3033,0,,1274,PRICE-ADJ,N,promo code shows invalid. pls resolev asap,re: coupon not applied | chk coupon validity -> refunded rs 1274,helpdesk
TK-250092,2026-02-12 11:20,2026-02-12 11:40,2026-02-12 12:10,resolved,social,C106093,,VA-SP-MINI,Delivery & Shipping,Normal,Logistics,A3029,0,3,,,N,"Product: the mini speaker
Purchased: 10-02-2026
Issue: the courier marked it delivered but nobody in my house got anything
Tried: called the courier
Expected: replacement",re-shipped from warehouse. issue: order not delivered. raised ticket with courier partner. -RM,helpdesk
TK-250093,2026-02-12 12:18,2026-02-12 12:21,2026-02-13 12:46,resolved,chat,C108908,VR880296,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,4,,,Y,"product: pulse 2 buds
order: vr880296
purchased: 29 jan
issue: box was crushed and the pulse 2 buds is cracked
tried: refused nothing as i didn't notice till later
expected: callback",cust contacted re unit rcvd damaged. chk w/ crr for damage claim. rfnd initiated.,helpdesk
TK-250094,2026-02-12 14:37,2026-02-12 15:00,2026-02-12 15:18,resolved,email,C105517,VR882222,VA-SP-MINI,Billing & Payments,Normal,Billing,A3035,0,3,2124,GW-OTHER,N,"Very poor quality. This is regarding Orbit Mini. my son ordered this without asking, please reverse. I already tred cncel button, grreyed out. Refund. Now.",Cx says cancellation request. Cancelled before dispatch. rfnd of Rs 2124 initiated to source. Follow-up not required.,helpdesk
TK-250095,2026-02-12 15:11,2026-02-12 15:18,2026-02-13 15:52,resolved,voice,C100130,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,4,3499,RETURN-QC-OK,N,[IVR transcript] helo where is the money for the return pulse 2 buds help,"Cx reported rfd delay. Checked reverse pickup QC status. rfnd reprocessed. Case closed with cx consent. -- rplc declined by cx, refund issued instead.",helpdesk
TK-250096,2026-02-12 16:26,2026-02-12 16:33,2026-02-14 16:54,resolved,chat,C104390,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3019,1,5,,,N,"hello vireo, bought pulse2 around january 30 from amazon. still waiting for my refund. i checked bank. nothing changed. i have been a loyal customer and this is how you treat me. waiting for your reply. please revert,",cx: refund pending | chk refund status on pg -> arn shared w/ cx | xfer email frontline,helpdesk
TK-250097,2026-02-12 16:38,2026-02-12 17:06,2026-02-12 17:21,resolved,email,C108746,VR898404,VA-AC-CASE,Account & Login,Low,Email Frontline,A3018,0,5,,,N,"Hi there,
Ordered sparre case 10 days ago.  Your site keeps saying it sent me a code and my phone disagrees.
I tried 5 times. Nothing changed.
How do I get this fixed?
Please revert","re: login issue | checked number on account -> otp resent, cx logged in",helpdesk
TK-250099,2026-02-12 18:06,2026-02-12 18:12,2026-02-12 18:32,resolved,chat,C105348,VR901488,VA-EB-PL2,Other,Normal,Chat Frontline,A3012,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of Pulse2 (VR901488) placed on 03 Feb.  Update my shipping address. I have tried editing in app. I request you to process a refund to my original payment method.

Regards,
Farah Gupta",customer reached out - address change request. updated address with courier. address updated.,helpdesk
TK-250101,2026-02-12 18:14,2026-02-12 19:44,2026-02-12 19:59,closed,voice,C106093,VR897884,VA-SP-MINI,Product Enquiry,Normal,Voice Frontline,A3038,1,4,,,N,[IVR transcript] hello is orbit mini compatible w/ my tv orbit mini,"1. Product enquiry
2. Shared compatibility info
3. xfer to Returns Desk
4. Query answered",helpdesk
TK-250102,2026-02-12 18:28,2026-02-12 20:15,2026-02-12 20:38,resolved,email,C104281,VR894659,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3030,0,3,,,N,box was crushed and teh pulse 2 buds is cracked - vr894659,Contact re transit damage. chk with courier for damage claim. Reverse pickup arranged. //AIS,helpdesk
TK-250103,2026-02-12 19:03,2026-02-12 20:05,2026-02-15 20:31,resolved,voice,C102429,VR881170,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3036,0,5,,,N,pickup scheduled but no one showed up,Cx says revrese pickuup pending. Re-raised pickup w/ courier. Pickup rescheduled for 16 Feb. Cx satisfied on chat. (SOP 5.4),helpdesk
TK-250104,2026-02-12 19:34,2026-02-12 20:10,2026-02-12 20:43,resolved,voice,C103331,,VA-EB-PL2,Charging & Battery,Normal,Voice Frontline,A3026,0,4,,,N,"[IVR transcript] Hi Vireo support, Ordered my Pulse 2 recently.  Battery drains very fast, barely lasts 2 hours. I turned off always-on display. Very poor quality. I want a replacement.",issue: rapid battery drain | adv disabling anc/aod to test -> esc to wty //AAD,helpdesk
TK-250105,2026-02-12 20:16,2026-02-12 20:16,2026-02-12 20:52,resolved,chat,C103091,VR884698,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3015,0,4,,,N,dies by lunchtime with light use,Cx reported poor battery backup. Checked FW 1.9.2. Replacement raised after test. [closed],helpdesk
TK-250106,2026-02-12 21:12,2026-02-12 21:14,2026-02-12 21:50,resolved,chat,C106522,VR883614,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3005,0,4,,,N,there is a frying sound in the background of every song - vr883614 - pls resolve asap,Cust contacted re audio distortion. chk FW. Replacement raised.,helpdesk
TK-250107,2026-02-12 21:15,2026-02-12 21:16,2026-02-12 21:55,resolved,chat,C104587,,VA-SW-NX2,Connectivity,Normal,Chat Frontline,A3008,0,,,,N,"hey
it connects for a second and then vanishes from the device list
my nexa 2 watch
pls reply","adv FW update via app, rslvd. Issue: uable to pair w/ phone. Asked cx to reset the device. //MEE",helpdesk
TK-250108,2026-02-12 23:03,2026-02-13 01:03,2026-02-13 01:17,resolved,email,C105545,VR903241,VA-SP-MINI,Billing & Payments,High,Billing,A3029,1,4,319,GW-OTHER,N,"Ordered Orbit Mini around Diwali. Ordered the wrong colour, don't ship it.
I tried cancel button, greyed out. Nothing changed.
I have been a loyal customer and this is how u treat me.
Need this sorted this week.
Thanks in advance",refunded rs 319. issue: order cancellation. cancelled before dispatch. via logistics. -RM,helpdesk
TK-250109,2026-02-12 23:24,2026-02-12 23:25,2026-02-16 00:31,resolved,chat,C104985,,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,,,N,"hii
strap material peeling like an old sticker
kndly do the needful",issue: strap pin issue | checked warranty eligibility -> replacement strap dispatched ~Reyansh,helpdesk
TK-250110,2026-02-13 07:03,2026-02-13 07:18,2026-02-13 07:54,resolved,chat,C108301,VR884737,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3007,0,,,,Y,"plugging in does nothing on the case, cable works on my phone
VR884737",done,helpdesk
TK-250111,2026-02-13 08:09,2026-02-13 08:59,2026-02-25 11:02,resolved,voice,C106006,VR885509,VA-EB-PL1,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,3,,,N,"[IVR transcript] Really frustrating. This is regarding the Pulse buds. no light comes on the case when I plug it in. I already tried wireless charging pad. I want a replacement or refund, nothing else.",issue: case not charging | confirmed case led dead -> escalated to warranty (sop 2.7),helpdesk
TK-250112,2026-02-13 08:12,2026-02-13 08:17,2026-02-13 08:48,resolved,chat,C109308,VR891275,VA-SP-ORB,Billing & Payments,Low,Billing,A3034,0,5,,,N,"to the vireo customer care team,

i am writing with reference to my order of the orbit smart speaker (vr891275) placed on 02-02-2026. card charged two times. i have checked with bank. i request u to look into this matter at the earliest.

sincerely,
ritika d'souza
kochi",duplicate refunded to source,helpdesk
TK-250113,2026-02-13 09:31,2026-02-13 09:56,2026-02-13 10:05,resolved,voice,C107393,,VA-EB-PL2,Product Enquiry,Low,Voice Frontline,A3023,0,,,,N,"[IVR transcript] very poor quality. this is regarding the pulse 2 earbuds. my dad has an old nokia, will the watch app run. refund. now",cx satisfied. issue: product enquiry. shared compatibility info.,helpdesk
TK-250115,2026-02-13 10:43,2026-02-13 10:57,2026-02-16 11:09,resolved,voice,C105705,VR888458,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"Hey, Bought the Nexa 2 around 25/01 from vireo.in. The app said pickup today, that was on 25/01. I rescheduled pickup twice. Please advise. Rgds Pranav Iyer","ticket raised for pkp missed. re-raised pkp w/ crr. pkp done, refund initiated.",helpdesk
TK-250117,2026-02-13 11:05,2026-02-13 12:32,2026-02-13 12:43,resolved,voice,C104147,VR887499,VA-SW-NX1,Other,Low,Voice Frontline,A3023,0,,,,N,[IVR transcript] hey locked out of my own account since 3 weeks back the nexa smartwatch anyone there,cx reported otp not rcvd. checked number on account. account unlocked. -RG,helpdesk
TK-250119,2026-02-13 12:35,2026-02-13 12:40,2026-02-13 13:18,resolved,chat,C109357,VR892957,VA-EB-PL2,Billing & Payments,Normal,Billing,A3032,0,2,3324,DUP-PAYMENT,N,"Not acceptable at this price. Pulse2 purchased 2 weeks ago, order VR892957. I was charged twice for one order. I already checked with bank. Fix this or I am posting on twitter","1. double charge
2. checked pg for duplicate txn
3. refunded rs 3324",helpdesk
TK-250120,2026-02-13 12:55,2026-02-14 03:22,2026-02-14 03:35,resolved,social,C109058,,VA-EB-AIR,Returns & Refunds,Normal,Returns Desk,A3037,0,,270,GW-OTHER,N,"hi
still waiting for my refund
airlite","1. refund delay
2. checked refund status on pg
3. refunded rs 270.
refund issued; rplc not applicable (out of stock). ~Manish",helpdesk
TK-250122,2026-02-13 14:35,2026-02-13 19:25,2026-02-13 19:48,closed,email,C101232,VR901523,VA-SP-ORB,Other,Normal,Email Frontline,A3018,0,4,,,Y,"Product: my Orbit
Order: VR901523
Purchased: 18-10-2025
Issue: crackling sound in the left sie
Tried: changed EQ
Expected: fix",re: static noise in audio | checked fw -> replacement unit dispatched ~Krishna,helpdesk
TK-250123,2026-02-13 15:58,2026-02-13 16:02,2026-02-13 16:11,resolved,chat,C101870,VR897410,VA-EB-PL1,Account & Login,Normal,Chat Frontline,A3004,0,,,,N,"Ordered Pulse earbuds 2 weeks ago.  Need the bill with my firm's GSTIN on it. I checked orders page. How do I get this fixed? Regards,",sorted,helpdesk
TK-250124,2026-02-13 16:03,2026-02-13 16:08,2026-02-13 16:23,closed,chat,C101423,VR882089,VA-EB-PL1,Other,High,Chat Frontline,A3004,1,,,,N,I MOVED HOUSES YESTERDAY & THE ORDER IS GOING TO THE OLD FLAT. VR882089. how do i get this fixed?,done,helpdesk
TK-250125,2026-02-13 16:08,2026-02-13 17:17,2026-02-13 17:49,resolved,email,C107959,VR907430,VA-EB-PL2,Billing & Payments,Normal,Billing,A3016,1,,,,N,"hey, this is regarding the pulse 2 earbuds. money debited but order not showing. i tried logging out and in. nothing changed. please advise. rgds",re: failed order after payment | asked for utr -> auto-rfnd confirmed within 5-7 days | xfer email frontline (SOP 2.7) -TK,helpdesk
TK-250126,2026-02-13 17:23,2026-02-13 19:54,2026-02-13 20:17,resolved,email,C105787,VR905759,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Product: the Pulse buds
Order: VR905759
Purchased: February 07
Issue: package not delivered even after 5 days
Tried: checked the tracking page daily
Expected: replacement",Customer reached out - dlvry delayed. Raised ticket w/ courier partner. rfnd initiated as lost in transit. //AIS,helpdesk
TK-250127,2026-02-13 17:50,2026-02-13 18:17,,open,chat,C107345,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3015,0,,,,N,"Product: Pulse2
Order: VR896456
Purchased: 14 Feb
Issue: bluetooth keeps cutting out
Tried: reset both devices
Expected: resolution",Replacement raised. Issue: BT dropouts. chk interference sources. [closed],helpdesk
TK-250128,2026-02-13 19:11,2026-02-13 19:24,2026-02-18 19:43,resolved,voice,C109382,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"hii
my order has not been delivered yet","1. Order not delivered
2. Raised ticket with courier partner
3. Courier confirmed delivery for 17 Feb, cx informed //AIS",helpdesk
TK-250129,2026-02-13 19:40,2026-02-13 19:42,2026-02-13 19:57,resolved,chat,C104177,VR904324,VA-NB-ARC,Other,High,Chat Frontline,A3014,0,5,,,N,"hi
i moved houses yesterday and the order is going to the old flat
arc neckband
pls reply","Already dispatched, adv to redirect w/ crr. Issue: address change request. chk dispatch status. -AD",helpdesk
TK-250130,2026-02-13 19:51,2026-02-13 19:54,,pending,chat,C108969,VR881056,VA-SW-FIT,Billing & Payments,High,Billing,A3035,2,,,,N,"PRODUCT: THE FIT BAND
ORDER: VR881056
PURCHASED: 02 FEB
ISSUE: I WAS PROMISED A DISCOUNT ON THE CALL, INVOICE SHOWS NONE
TRIED: TRIED ON APP & WEBSITE
EXPECTED: REPLACEMENT","Cx says disount not applied. chk cart eligibility. adv coupon terms, rslvd. Follow-up not required.",helpdesk
TK-250131,2026-02-13 20:18,2026-02-13 20:27,2026-02-13 20:46,resolved,chat,C104337,VR894493,VA-EB-PL2,Billing & Payments,Normal,Billing,A3035,0,,2799,PRICE-ADJ,N,"Hi team, Thiis is regarding pulse 2 buds. Promo code shows invalid. I tried in caps. Not acceptable at this price. What do I do now?",cx: promo code invalid | chk cart eligibility -> rfnd of rs 2799 initiated to source,helpdesk
TK-250132,2026-02-13 20:45,2026-02-13 20:49,2026-02-15 21:06,resolved,chat,C100944,VR887746,VA-SP-MINI,Other,Normal,Chat Frontline,A3031,1,,,,N,"paid on 11 Feb, still waiting for something to show up - VR887746 - need this sorted this week","RTO confirmed, reshipped. Issue: shipment not received. Confirmed address with cx. Via Logistics.",helpdesk
TK-250133,2026-02-13 21:06,2026-02-13 21:11,2026-02-13 21:37,resolved,chat,C106397,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3005,0,,,,N,"hi sir
random disconnects during calls
around Diwali se",Reported: connection dropping. Checked FW 1.3.6. Replacement raised.,helpdesk
TK-250134,2026-02-13 21:12,2026-02-13 21:15,2026-02-13 21:23,resolved,chat,C102510,VR907792,VA-EB-PL2,Product Enquiry,Low,Chat Frontline,A3005,0,5,,,N,"is Pulse 2 compatible with my TV, VR907792, i want my money back",Reported: pre-sales query. Shared spec sheet. Query answered.,helpdesk
TK-250135,2026-02-13 21:43,2026-02-13 23:37,2026-02-14 00:13,resolved,social,C103967,,VA-EB-PL2,Other,Normal,Chat Frontline,A3002,0,4,,,Y,"Dear Sir/Madam,

I am writing with reference to my order of teh Pulse 2 earbuds placed on November 15. The left earbud is not charging at all. I have cleaned the contacts with a cloth. I request you to look into this matter at the earliest.

Sincerely,
Harsh Kapoor
Ahmedabad","l bud no charge in case | checked case led behaviour with cx -> replacement raised, rma shared with cx [closed]",helpdesk
TK-250136,2026-02-13 21:53,2026-02-13 22:47,2026-02-13 23:02,resolved,voice,C108139,VR886287,VA-HP-ST3,Audio Quality,Normal,Voice Frontline,A3017,0,4,,,N,"[IVR transcript] i hear music in one ear only, other is mute",cx says no audio one side. chk balance settings w/ cx. reset rslvd.,helpdesk
TK-250137,2026-02-13 22:16,2026-02-14 00:00,2026-02-14 00:39,resolved,email,C101618,,VA-EB-PL2,Billing & Payments,High,Billing,A3034,0,,3149,GW-OTHER,N,"Dear Sir/Madam,

I am writing with reference to my order of my Pulse 2 placed on November 25. Double payment deducted. I have checked with bank. I request you to kindly arrange a replacement.

Regards,
Lakshmi Menon",-,helpdesk
TK-250139,2026-02-13 22:30,2026-02-14 02:36,2026-02-15 02:53,resolved,email,C103197,,VA-EB-PL1,Billing & Payments,Normal,Billing,A3034,0,3,356,GW-OTHER,N,"hi there, i bought teh pulse buds on 27/01. rfeund not receved yet. kindly look into it.",cx ok (sop 4.2),helpdesk
TK-250140,2026-02-13 22:35,2026-02-13 22:37,2026-02-13 23:06,resolved,chat,C105978,,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,3,3499,GW-OTHER,N,"double payment deducted, what do i do now?",cx reported charged twice. confirmed utrs. refunded rs 3499.,helpdesk
TK-250141,2026-02-14 00:57,2026-02-14 01:04,2026-02-14 01:23,resolved,chat,C101849,,VA-EB-AIR,Other,Normal,Chat Frontline,A3017,0,4,,,N,"to the vireo customer care team,

i am writing with refeence to my order of airlite placed on 07 dec. update my shipping address. i have tried editing in app. i request you to process a refund to my original payment method.

regards,
krishhna khanna
surat","already dispatched, adv to redirect w/ courier. issue: wrong pincode. chk dispatch status. -KS",helpdesk
TK-250142,2026-02-14 01:14,2026-02-14 05:20,2026-02-14 05:41,resolved,social,C101573,VR893777,VA-SP-MINI,Connectivity,Low,Chat Frontline,A3002,0,2,,,N,"hello
bluetooth keeps cutting out
pls reply","re: connection dropping | checked interference sources -> advised, cx will monitor (sop 2.7) [closed]",helpdesk
TK-250144,2026-02-14 04:36,2026-02-14 07:00,2026-02-14 07:13,resolved,email,C107748,VR891938,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3031,0,4,,,N,"not acceptable at this price.  my nexa 2 watch purchased in january, order vr891938. package not delivered even after 12 days. i already called the courier. refund. now.",Refund initiated as lost in transit. Issue: shipment not received. Raised ticket with courier partner.,helpdesk
TK-250145,2026-02-14 06:41,2026-02-14 06:44,2026-02-14 07:03,resolved,chat,C100506,,VA-SW-NX2,Product Enquiry,Normal,Chat Frontline,A3011,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of my Nexa 2 watch placed on 21-02-2026. Will this survive a shower. I request you to kindly arrange a replacement.

Sincerely,
Rajat Verma
Mysuru",done,helpdesk
TK-250146,2026-02-14 09:40,2026-02-14 11:37,2026-02-14 12:03,resolved,email,C104009,VR902369,VA-EB-AIR,Other,Low,Email Frontline,A3019,0,,,,N,"teh pairing lgiht blinks but nothing ever shows up on my OnePlus
VR902369","issue: device not discoverable | walked through forget + re-pair -> adviseed fw update via app, resolved",helpdesk
TK-250147,2026-02-14 10:14,2026-02-14 10:22,2026-02-14 10:44,resolved,chat,C105367,VR887272,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3027,0,5,,,N,Very poor quality. Ordered Pulse2 a montth ago. recieved damged product. I already took photos. Refund. Now.,"1. Transit damage
2. Checked w/ crr for damage claim
3. rfnd initiated",helpdesk
TK-250148,2026-02-14 10:47,2026-02-14 10:50,2026-02-14 11:13,resolved,chat,C105914,,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3010,0,,,,N,"hi
update failed and now it won't turn on
the airlite busd
urgent",cx: fw update stuck | checked fw 2.9.4 rollout -> update completed after retry ~Tenzin,helpdesk
TK-250150,2026-02-14 11:57,2026-02-14 12:02,2026-02-19 13:55,closed,chat,C106329,VR885050,VA-SW-NX1,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,3,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Nexa watch (VR885050) placed on 17-12-2025.  Screen lights up but does nothing when I touch. I have cleaned screen. I request you to provide a resolution within 3 working days.

Yours faithfully,
Jaspreet Yadav
Visakhapatnam",customer states touch issue. walked through hard reset. replacement raised. cx satisfied on chat. (sop 2.7) ~Reyansh,helpdesk
TK-250151,2026-02-14 12:29,2026-02-14 12:35,2026-02-16 12:50,resolved,chat,C102295,VR881064,VA-AC-CASE,Returns & Refunds,Normal,Returns Desk,A3038,0,,195,RETURN-QC-OK,N,where is the money for the return,"1. Refund not credited
2. chk reverse pkp QC status
3. Full refund processed (195)",helpdesk
TK-250152,2026-02-14 13:36,2026-02-14 14:37,2026-02-14 14:56,resolved,social,C101253,VR906965,VA-EB-PL2,Product Enquiry,Low,Chat Frontline,A3008,0,4,,,N,"dear sir/madam,

i am writing with reference to my order of pulse 2 (vr906965) placed on february 08.  does pulse 2 work with iphone. i request you to provide a resolution within 3 working days.

yours faithfully,
sai gill",Cx satisfied. Issue: pre-sales query. Shared compatibility info. //MEE,helpdesk
TK-250153,2026-02-14 13:51,2026-02-14 13:53,2026-02-14 14:21,resolved,chat,C107340,VR907401,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3013,0,,,,Y,left side not charging in the case - VR907401,escalated to warranty for inspection. issue: left earbud not taking charge. confirmed fw 2.0.11.,helpdesk
TK-250154,2026-02-14 13:58,2026-02-14 13:59,2026-02-14 14:11,resolved,chat,C109357,VR892957,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,,,Y,"Really frustrating.  Bought pulse 2 buds around 10/02 from vireo.in. wrong product delivered. I already checked the invoice. I want a replacement or refund, nothing else.","Replacement raised, RMA shared with cx. Issue: wrong item delivered. Raised with warehouse.",helpdesk
TK-250155,2026-02-14 15:36,2026-02-14 15:38,2026-02-15 16:03,resolved,chat,C104549,VR885047,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3036,0,3,2799,GW-OTHER,N,"Daer Sir/Madam,
This is regarding my Pulse 2. Still waiting for my refund.
Please help.
Regards, Saanvi Goyal",issue: refund pending | chk reverse pickup qc status -> full refund processed (2799),helpdesk
